from(10090),to(9606)
NP_808568,NP_075378
NP_663350,NP_075379
NP_848774,NP_075383
NP_080849,NP_542199
NP_663515,NP_075391
NP_001030050,NP_075462
NP_075961,NP_075526
NP_631879,NP_075559
NP_001156378,NP_075561
NP_081526,NP_075565
NP_758504,NP_075567
NP_473440,NP_075568
NP_084187,NP_612190
NP_084486,NP_076417
NP_001033753,NP_001185683
NP_075685,NP_110448
NP_075692,NP_077001
NP_075700,NP_001193355
NP_075703,NP_001138356
NP_075759,NP_919445
NP_075766,NP_116190
NP_075781,NP_112597
NP_075811,NP_115540
NP_075830,NP_064632
NP_075866,NP_871629
NP_075892,NP_055969
NP_075912,NP_078871
NP_075920,NP_116242
NP_075952,NP_079537
NP_075974,NP_110413
NP_076018,NP_996776
NP_076019,NP_115951
NP_076046,NP_079533
NP_076086,NP_001012361
NP_076111,NP_001155088
NP_076122,NP_078920
NP_076134,NP_076994
NP_076136,NP_001008860
NP_076216,NP_001158160
NP_076218,NP_570124
NP_076221,NP_005680
NP_076229,NP_115703
NP_076262,NP_059990
NP_076279,NP_115494
NP_076303,NP_001073977
NP_076362,NP_077817
NP_076389,NP_060519
NP_076399,NP_112197
NP_853519,NP_001002259
NP_808328,NP_076418
NP_001129707,NP_076419
NP_001272942,NP_996262
NP_663385,NP_076422
NP_084108,NP_076424
NP_444392,NP_076426
NP_899013,NP_076434
NP_084313,NP_001035186
NP_082328,NP_001123475
NP_001014981,NP_056100
NP_001003912,NP_937879
NP_444474,NP_115940
NP_083555,NP_076982
NP_848715,NP_076869
NP_766068,NP_076915
NP_080145,NP_076930
NP_080677,NP_076931
NP_082142,NP_001242914
NP_663564,NP_076936
NP_659140,NP_076939
NP_081036,NP_076943
NP_080269,NP_001245149
NP_077154,NP_076945
NP_081289,NP_076946
NP_598480,NP_076947
NP_082422,NP_001275638
NP_083070,NP_076952
NP_079876,NP_076955
NP_080913,NP_076956
NP_079915,NP_076958
NP_598828,NP_001093328
NP_958747,NP_001137314
NP_081467,NP_076962
NP_955016,NP_076964
NP_766314,NP_076972
NP_081533,NP_076973
NP_083642,NP_001165419
NP_081028,NP_001185882
NP_653117,NP_076979
NP_666300,NP_001123467
NP_848810,NP_076986
NP_001074604,NP_076987
NP_081303,NP_001026909
NP_569717,NP_001124193
NP_081399,NP_076996
NP_598903,NP_076997
NP_598579,NP_076998
NP_001012400,NP_077002
NP_443748,NP_077006
NP_081708,NP_077007
NP_080153,NP_077008
NP_570956,NP_077015
NP_081205,NP_077016
NP_780332,NP_001003677
NP_083524,NP_077021
NP_796319,NP_001006618
NP_081369,NP_077025
NP_080949,NP_077027
NP_077139,NP_115867
NP_077147,NP_079224
NP_077153,NP_036238
NP_077162,NP_284941
NP_001162130,NP_660308
NP_077169,NP_077271
NP_077170,NP_078969
NP_077179,NP_853531
NP_077192,NP_001099035
NP_077199,NP_694946
NP_077206,NP_937858
NP_077207,NP_612565
NP_077208,NP_115699
NP_077216,NP_078989
NP_077219,NP_112496
NP_077222,NP_060137
NP_077225,NP_001269511
NP_077232,NP_114405
NP_077245,NP_115787
NP_077253,NP_848649
NP_739561,NP_077269
NP_079731,NP_077272
NP_084210,NP_077274
NP_079874,NP_077275
NP_775606,NP_001034974
NP_620703,NP_077285
NP_077724,NP_077286
NP_848735,NP_001229463
NP_081479,NP_077292
NP_666138,NP_077296
NP_083321,NP_077299
NP_083996,NP_001128573
NP_036118,NP_077306
NP_001159931,NP_077308
NP_899001,NP_077309
NP_083042,NP_077310
NP_001008425,NP_077315
NP_083548,NP_077718
NP_659032,NP_077742
NP_077752,NP_079517
NP_077769,NP_079513
NP_077771,NP_001124437
NP_077772,NP_001136018
NP_001034087,NP_955374
NP_077787,NP_065858
NP_077792,NP_001025056
NP_077793,NP_112201
NP_077799,NP_689772
NP_665835,NP_078772
NP_001074678,NP_078780
NP_780687,NP_078785
NP_683727,NP_078789
NP_084516,NP_078792
NP_001074710,NP_001180453
NP_001074650,NP_078796
NP_080274,NP_078798
NP_083176,NP_078799
NP_663582,NP_078801
NP_666103,NP_078805
NP_083436,NP_078808
NP_001001566,NP_078812
NP_077210,NP_078813
NP_080965,NP_078820
NP_766553,NP_001139400
NP_080323,NP_078822
NP_083091,NP_078824
NP_080334,NP_078828
NP_741958,NP_001245240
NP_919233,NP_078832
NP_001136276,NP_078836
NP_796312,NP_001129198
NP_080815,NP_004275
NP_084369,NP_078847
NP_765987,NP_078850
NP_001074548,NP_078852
NP_766216,NP_078853
NP_084141,NP_078854
NP_780526,NP_078856
NP_001074897,NP_078857
NP_083298,NP_078859
NP_808446,NP_078861
NP_573448,NP_078865
NP_001078967,NP_078867
NP_080045,NP_078869
NP_598715,NP_078874
NP_001161152,NP_078875
NP_082279,NP_078880
NP_808409,NP_078883
NP_082623,NP_001243481
NP_780320,NP_078886
NP_663593,NP_078887
NP_780384,NP_078889
NP_001074478,NP_001171526
NP_663364,NP_078892
NP_848507,NP_078894
NP_665819,NP_001161384
NP_848709,NP_078902
NP_599012,NP_001182412
NP_082249,NP_078905
NP_001074637,NP_078908
NP_001028588,NP_078913
NP_705794,NP_078916
NP_766453,NP_078917
NP_766281,NP_078918
NP_663752,NP_942590
NP_079678,NP_078924
NP_001028300,NP_078925
NP_001180238,NP_078933
NP_079965,NP_001243893
NP_998898,NP_078939
NP_080133,NP_078942
NP_808544,NP_078943
NP_666314,NP_078947
NP_001074707,NP_078951
NP_081878,NP_078953
NP_001013386,NP_001243300
NP_001036120,NP_078958
NP_899098,NP_078959
NP_001171416,NP_078960
NP_766103,NP_001186130
NP_084455,NP_001274456
NP_840068,NP_078977
NP_666371,NP_001166140
NP_081465,NP_001007270
NP_848807,NP_078985
NP_694815,NP_078987
NP_001019787,NP_001167459
NP_079810,NP_079001
NP_619595,NP_001180240
NP_001035772,NP_079010
NP_598526,NP_079011
NP_001028623,NP_079017
NP_631889,NP_079020
NP_084451,NP_079022
NP_789742,NP_079023
NP_080507,NP_001026890
NP_081149,NP_079030
NP_080613,NP_079031
NP_694767,NP_079032
NP_001012536,NP_079033
NP_444484,NP_001137458
NP_666366,NP_079039
NP_082852,NP_079042
NP_598494,NP_079045
NP_663499,NP_079046
NP_001116799,NP_001070254
NP_083170,NP_001027026
NP_001098722,NP_001098718
NP_083618,NP_079058
NP_848870,NP_079059
NP_780345,NP_079063
NP_766035,NP_001034795
NP_573489,NP_001161940
NP_082049,NP_079068
NP_079729,NP_079071
NP_001020783,NP_079074
NP_954667,NP_079081
NP_001074590,NP_079082
NP_780474,NP_079084
NP_080762,NP_079085
NP_758506,NP_079087
NP_542371,NP_079088
NP_659160,NP_079089
NP_001240776,NP_079090
NP_079968,NP_079094
NP_001159973,NP_001182144
NP_659168,NP_079103
NP_080082,NP_079105
NP_808288,NP_079108
NP_666067,NP_079110
NP_694784,NP_079111
NP_001077279,NP_001153639
NP_001002929,NP_079120
NP_001074569,NP_079124
NP_898988,NP_079130
NP_001153412,NP_001078906
NP_941001,NP_079147
NP_598647,NP_079150
NP_663418,NP_079160
NP_859009,NP_001257295
NP_001157735,NP_872407
NP_001078990,NP_079169
NP_705779,NP_079174
NP_001074542,NP_079175
NP_001087223,NP_079177
NP_789805,NP_079178
NP_080858,NP_079187
NP_766128,NP_079193
NP_853557,NP_079197
NP_705828,NP_079202
NP_666142,NP_079203
NP_780569,NP_079204
NP_080155,NP_001087224
NP_080931,NP_079218
NP_624360,NP_079220
NP_082497,NP_079222
NP_663423,NP_001273399
NP_663475,NP_079230
NP_001017983,NP_001095841
NP_780494,NP_079232
NP_001009948,NP_079234
NP_700458,NP_079245
NP_835177,NP_001106203
NP_001128215,NP_001128217
NP_803180,NP_079279
NP_808248,NP_079321
NP_082119,NP_079323
NP_775619,NP_079330
NP_898858,NP_079334
NP_082451,NP_001255213
NP_598544,NP_079348
NP_079711,NP_079351
NP_080930,NP_079353
NP_694799,NP_079355
NP_079886,NP_001077395
NP_722494,NP_001135915
NP_001028700,NP_079366
NP_001013274,NP_079375
NP_080595,NP_079379
NP_083311,NP_079382
NP_081069,NP_079383
NP_659176,NP_001095871
NP_001072117,NP_079400
NP_085041,NP_079402
NP_081652,NP_079405
NP_700440,NP_079408
NP_001074503,NP_001177203
NP_796198,NP_079410
NP_084460,NP_001258395
NP_659068,NP_079416
NP_082084,NP_001095876
NP_082384,NP_079422
NP_149065,NP_001245367
NP_001074282,NP_001002814
NP_084036,NP_079428
NP_001157011,NP_079435
NP_663489,NP_079436
NP_666085,NP_079441
NP_001074591,NP_079456
NP_083192,NP_079460
NP_663579,NP_079463
NP_919324,NP_079464
NP_001034733,NP_079467
NP_853624,NP_079470
NP_083108,NP_079474
NP_694759,NP_079477
NP_080171,NP_079481
NP_082200,NP_079484
NP_001004367,NP_079488
NP_115999,NP_066022
NP_958750,NP_001137301
NP_291093,NP_001269376
NP_473429,NP_079501
NP_079907,NP_079503
NP_694777,NP_079504
NP_598495,NP_079506
NP_850919,NP_079508
NP_082172,NP_001035997
NP_001157107,NP_079511
NP_001093102,NP_079512
NP_598744,NP_001019907
NP_001094953,NP_079522
NP_613048,NP_079534
NP_683749,NP_079538
NP_663462,NP_079539
NP_082414,NP_079540
NP_722471,NP_079544
NP_079566,NP_543136
NP_079567,NP_001030312
NP_079570,NP_690878
NP_079593,NP_758455
NP_001161942,NP_001014764
NP_079600,NP_694951
NP_079614,NP_060370
NP_079615,NP_653239
NP_079616,NP_112236
NP_079621,NP_653201
NP_079627,NP_115719
NP_079642,NP_976043
NP_079645,NP_150597
NP_079652,NP_001073952
NP_079653,NP_872426
NP_079662,NP_777559
NP_079671,NP_115685
NP_079675,NP_803877
NP_079692,NP_872384
NP_079697,NP_001098
NP_079699,NP_872311
NP_079704,NP_116188
NP_079725,NP_115692
NP_079728,NP_277039
NP_079734,NP_653277
NP_079736,NP_115649
NP_079740,NP_001245169
NP_079743,NP_872342
NP_079756,NP_116316
NP_079766,NP_848578
NP_079767,NP_659443
NP_079768,NP_660315
NP_079774,NP_001268461
NP_079782,NP_001138428
NP_079787,NP_932342
NP_079790,NP_775744
NP_079797,NP_689695
NP_079814,NP_115682
NP_079831,NP_932343
NP_079835,NP_115715
NP_079848,NP_872323
NP_079852,NP_783859
NP_079853,NP_001093888
NP_079857,NP_001034624
NP_079858,NP_001182665
NP_079866,NP_671517
NP_079875,NP_115735
NP_079880,NP_115678
NP_079891,NP_689592
NP_079893,NP_694580
NP_079896,NP_001025045
NP_079909,NP_954697
NP_079912,NP_115700
NP_079925,NP_055443
NP_079930,NP_663629
NP_001153081,NP_694992
NP_079936,NP_001026915
NP_079942,NP_786924
NP_079943,NP_115501
NP_079952,NP_001268449
NP_079953,NP_443197
NP_079956,NP_110517
NP_079957,NP_694966
NP_079959,NP_954699
NP_079963,NP_112565
NP_079979,NP_699164
NP_079981,NP_775945
NP_001156010,NP_001171694
NP_079998,NP_001001436
NP_080003,NP_689680
NP_080007,NP_473449
NP_080011,NP_115903
NP_080017,NP_277051
NP_080023,NP_065878
NP_080025,NP_997200
NP_080031,NP_001245274
NP_080034,NP_543144
NP_080036,NP_001010915
NP_080046,NP_001124500
NP_080048,NP_115498
NP_080056,NP_113623
NP_080057,NP_660297
NP_080064,NP_443108
NP_001108604,NP_001171940
NP_080074,NP_612638
NP_080085,NP_778230
NP_080087,NP_940916
NP_080091,NP_705898
NP_080103,NP_113678
NP_080107,NP_899229
NP_080114,NP_115730
NP_080115,NP_115725
NP_080125,NP_219500
NP_080126,NP_660278
NP_001156005,NP_001156002
NP_080141,NP_542390
NP_080164,NP_775833
NP_080168,NP_116287
NP_080183,NP_689609
NP_080185,NP_660286
NP_080186,NP_694822
NP_080191,NP_981956
NP_080194,NP_653210
NP_080196,NP_057047
NP_080208,NP_116185
NP_080220,NP_115718
NP_080238,NP_056321
NP_080246,NP_848642
NP_080253,NP_001073972
NP_081895,NP_597719
NP_080255,NP_001165774
NP_080273,NP_113640
NP_080278,NP_848927
NP_080297,NP_612471
NP_080299,NP_660309
NP_080301,NP_149105
NP_080304,NP_115734
NP_080310,NP_114111
NP_080311,NP_852106
NP_080314,NP_653182
NP_080316,NP_689759
NP_080318,NP_060062
NP_081499,NP_116019
NP_080338,NP_001006606
NP_080339,NP_115716
NP_080341,NP_054769
NP_080353,NP_653198
NP_080362,NP_689880
NP_001158042,NP_001017368
NP_080376,NP_689878
NP_080383,NP_653281
NP_080389,NP_612417
NP_080392,NP_114091
NP_080401,NP_001014980
NP_001159869,NP_001269160
NP_080417,NP_624311
NP_080418,NP_001001872
NP_001107026,NP_116258
NP_080426,NP_001138604
NP_080428,NP_612422
NP_080437,NP_114115
NP_080440,NP_001242936
NP_080442,NP_710154
NP_080449,NP_001092741
NP_080461,NP_937790
NP_080465,NP_085139
NP_080481,NP_777563
NP_080484,NP_653262
NP_080498,NP_852091
NP_080527,NP_001138584
NP_080533,NP_892120
NP_080538,NP_001138426
NP_080546,NP_115751
NP_080547,NP_976249
NP_080550,NP_588609
NP_080558,NP_872319
NP_080566,NP_659465
NP_080569,NP_112222
NP_001035964,NP_776186
NP_080590,NP_570722
NP_080593,NP_001165422
NP_080597,NP_940909
NP_080601,NP_955369
NP_080622,NP_478136
NP_080626,NP_110445
NP_080629,NP_060312
NP_080647,NP_477517
NP_080653,NP_001002759
NP_080658,NP_689764
NP_080664,NP_877429
NP_080675,NP_115708
NP_001076786,NP_542401
NP_080685,NP_065987
NP_080688,NP_150628
NP_001034564,NP_001275931
NP_080691,NP_945352
NP_080692,NP_525127
NP_080698,NP_620132
NP_080710,NP_149108
NP_080715,NP_955805
NP_080718,NP_872329
NP_080725,NP_660335
NP_080730,NP_542409
NP_001157611,NP_689932
NP_080735,NP_112580
NP_080756,NP_001073976
NP_080760,NP_659449
NP_080776,NP_001026895
NP_080785,NP_001018126
NP_080787,NP_115750
NP_080792,NP_689603
NP_001103666,NP_001229780
NP_001136153,NP_001136146
NP_080806,NP_116257
NP_080812,NP_001003803
NP_080834,NP_660312
NP_080838,NP_775749
NP_080867,NP_078816
NP_080874,NP_115954
NP_080889,NP_110398
NP_080900,NP_001001710
NP_080902,NP_115704
NP_080909,NP_612427
NP_080911,NP_115607
NP_080917,NP_065851
NP_083408,NP_001077004
NP_080924,NP_848547
NP_080932,NP_694991
NP_080943,NP_612398
NP_080944,NP_001073929
NP_080951,NP_115720
NP_080984,NP_612472
NP_080988,NP_001139647
NP_080992,NP_001073937
NP_081007,NP_150281
NP_081008,NP_115487
NP_081014,NP_115686
NP_081020,NP_444278
NP_081022,NP_775956
NP_001107030,NP_660357
NP_001171072,NP_001136270
NP_835157,NP_510883
NP_081073,NP_060948
NP_081088,NP_001273380
NP_081097,NP_981948
NP_081127,NP_851313
NP_081129,NP_543149
NP_081185,NP_085050
NP_081188,NP_037438
NP_081194,NP_689551
NP_081227,NP_542393
NP_081236,NP_001159709
NP_001158046,NP_940841
NP_081239,NP_115744
NP_081259,NP_689534
NP_081274,NP_689419
NP_081295,NP_444510
NP_081302,NP_219481
NP_081307,NP_001164654
NP_081362,NP_001273670
NP_001139441,NP_219479
NP_081378,NP_620411
NP_081398,NP_612440
NP_081409,NP_085153
NP_081410,NP_640335
NP_081417,NP_543137
NP_001157042,NP_852480
NP_081448,NP_212134
NP_001035200,NP_001035207
NP_081470,NP_510882
NP_081488,NP_542382
NP_081491,NP_116024
NP_001159975,NP_631916
NP_081497,NP_776252
NP_081498,NP_057543
NP_081502,NP_115664
NP_081503,NP_001073958
NP_081518,NP_659467
NP_081527,NP_660349
NP_081542,NP_659401
NP_081556,NP_149110
NP_081568,NP_001153198
NP_081570,NP_849199
NP_001030294,NP_057632
NP_081585,NP_699205
NP_081667,NP_981932
NP_081740,NP_115709
NP_081753,NP_733787
NP_081757,NP_757386
NP_081758,NP_689613
NP_001157913,NP_001157912
NP_081795,NP_116238
NP_081821,NP_689647
NP_081830,NP_115946
NP_081864,NP_001186016
NP_081892,NP_001098998
NP_081905,NP_775853
NP_081918,NP_001015877
NP_081925,NP_659463
NP_081930,NP_001011663
NP_001033104,NP_612208
NP_081974,NP_001136197
NP_082035,NP_689810
NP_082058,NP_001121686
NP_082075,NP_443087
NP_082086,NP_789794
NP_082116,NP_878274
NP_082129,NP_689850
NP_082133,NP_542389
NP_082135,NP_001017981
NP_082141,NP_116169
NP_082145,NP_149100
NP_082162,NP_443134
NP_082173,NP_149094
NP_082178,NP_001275929
NP_082187,NP_597709
NP_082193,NP_597713
NP_082196,NP_001269795
NP_001161718,NP_001099048
NP_082239,NP_659491
NP_082264,NP_751908
NP_082266,NP_808879
NP_082271,NP_848509
NP_082274,NP_919260
NP_082277,NP_653217
NP_082283,NP_110417
NP_082285,NP_478072
NP_082289,NP_055851
NP_082295,NP_115698
NP_082304,NP_542170
NP_082312,NP_060972
NP_082315,NP_001017420
NP_082325,NP_671717
NP_082330,NP_001070736
NP_001171358,NP_001073913
NP_082373,NP_001273586
NP_082377,NP_001005920
NP_082382,NP_115743
NP_082393,NP_569735
NP_082396,NP_116205
NP_001239377,NP_001003787
NP_082403,NP_001253975
NP_082407,NP_001094094
NP_001139396,NP_001185735
NP_082418,NP_950245
NP_082460,NP_703152
NP_082462,NP_149111
NP_001165623,NP_733828
NP_001157004,NP_115702
NP_082521,NP_003423
NP_082526,NP_115736
NP_082534,NP_775814
NP_082550,NP_478126
NP_082560,NP_689597
NP_082563,NP_659499
NP_082574,NP_001078837
NP_082576,NP_620144
NP_082577,NP_597707
NP_082584,NP_001165694
NP_082607,NP_872292
NP_082615,NP_110382
NP_082627,NP_116173
NP_082661,NP_001073986
NP_001153683,NP_689708
NP_082720,NP_659477
NP_082723,NP_570721
NP_001027585,NP_001073940
NP_082748,NP_597725
NP_082767,NP_775825
NP_082799,NP_563615
NP_082833,NP_660209
NP_082860,NP_443090
NP_082873,NP_115737
NP_082879,NP_001035531
NP_082887,NP_653337
NP_082893,NP_612410
NP_082909,NP_059988
NP_082910,NP_001002880
NP_082915,NP_065191
NP_082919,NP_689939
NP_081576,NP_620712
NP_082943,NP_001093253
NP_082983,NP_115665
NP_082987,NP_004268
NP_082992,NP_056466
NP_001073282,NP_115958
NP_001258340,NP_666017
NP_083025,NP_110396
NP_001239402,NP_001139489
NP_083028,NP_115745
NP_001104294,NP_612466
NP_001181954,NP_112214
NP_083066,NP_570123
NP_001095908,NP_663736
NP_001139299,NP_001269475
NP_083084,NP_795713
NP_083092,NP_055986
NP_083124,NP_620151
NP_083141,NP_001073979
NP_083149,NP_115740
NP_083179,NP_776194
NP_083186,NP_001004490
NP_001157051,NP_208325
NP_001273293,NP_689545
NP_083208,NP_149074
NP_001159413,NP_872349
NP_001028826,NP_653310
NP_001156861,NP_689450
NP_083243,NP_612465
NP_083256,NP_478144
NP_083258,NP_065904
NP_083260,NP_443097
NP_083269,NP_056144
NP_083283,NP_660158
NP_083295,NP_631910
NP_083301,NP_976310
NP_083313,NP_001264900
NP_083320,NP_112584
NP_083346,NP_001139808
NP_083367,NP_958931
NP_083372,NP_001273144
NP_083442,NP_055869
NP_083462,NP_079065
NP_083512,NP_859059
NP_083523,NP_689800
NP_083573,NP_570967
NP_083575,NP_777587
NP_083579,NP_001025057
NP_083611,NP_775799
NP_083614,NP_689945
NP_083615,NP_612423
NP_083619,NP_114158
NP_083633,NP_115796
NP_083641,NP_112235
NP_083649,NP_660311
NP_083653,NP_061977
NP_083661,NP_689608
NP_083686,NP_619580
NP_083691,NP_932069
NP_083692,NP_775755
NP_083694,NP_116236
NP_083708,NP_001009984
NP_083771,NP_001002264
NP_083774,NP_932072
NP_083784,NP_001243478
NP_083821,NP_542395
NP_083837,NP_061953
NP_083845,NP_543150
NP_083848,NP_055866
NP_083875,NP_542406
NP_001186772,NP_443105
NP_083888,NP_254273
NP_001156514,NP_219485
NP_001128572,NP_689669
NP_083925,NP_115752
NP_083968,NP_001128570
NP_001139591,NP_110424
NP_001239416,NP_821138
NP_001116157,NP_001161080
NP_084066,NP_001107000
NP_084074,NP_001135971
NP_084102,NP_115500
NP_084117,NP_612355
NP_084120,NP_848932
NP_084123,NP_937793
NP_084146,NP_705835
NP_084174,NP_078945
NP_001155099,NP_001180460
NP_084192,NP_113602
NP_084232,NP_443077
NP_084235,NP_001001676
NP_084248,NP_001009959
NP_084252,NP_542387
NP_084261,NP_443172
NP_084268,NP_001137324
NP_084275,NP_112177
NP_084300,NP_787083
NP_084340,NP_077273
NP_084356,NP_001242909
NP_084389,NP_078881
NP_084392,NP_113608
NP_084403,NP_444272
NP_084419,NP_660287
NP_084443,NP_001164227
NP_084457,NP_001164024
NP_084465,NP_001185942
NP_084482,NP_599030
NP_084483,NP_001007468
NP_084484,NP_689757
NP_001153336,NP_689600
NP_084495,NP_689829
NP_084512,NP_689417
NP_001135453,NP_940959
NP_084524,NP_001265126
NP_084526,NP_612468
NP_084529,NP_001139577
NP_084533,NP_938014
NP_084535,NP_659495
NP_084538,NP_598368
NP_001074594,NP_005261
NP_085038,NP_689947
NP_001135393,NP_065913
NP_075372,NP_085048
NP_765985,NP_085053
NP_780315,NP_001098668
NP_742160,NP_085055
NP_001152866,NP_113607
NP_001240786,NP_085128
NP_080528,NP_085130
NP_780663,NP_085133
NP_001009951,NP_001035247
NP_937804,NP_001136001
NP_542983,NP_085151
NP_808361,NP_085915
NP_598847,NP_001070952
NP_109600,NP_004903
NP_109622,NP_940873
NP_109625,NP_055414
NP_109639,NP_001273174
NP_109642,NP_116246
NP_109658,NP_110411
NP_666159,NP_110409
NP_083698,NP_110415
NP_766193,NP_001139542
NP_666280,NP_110423
NP_001071099,NP_001193987
NP_766131,NP_110429
NP_932107,NP_110433
NP_997090,NP_110438
NP_849270,NP_110442
NP_001103384,NP_001123887
NP_001075439,NP_663612
NP_112149,NP_001128521
NP_001191063,NP_852100
NP_660134,NP_112153
NP_035114,NP_112165
NP_001074643,NP_112169
NP_001162007,NP_112173
NP_444330,NP_112174
NP_001075953,NP_112180
NP_082411,NP_112185
NP_849260,NP_112191
NP_001028334,NP_112195
NP_081152,NP_112196
NP_001004187,NP_112203
NP_291081,NP_112205
NP_597844,NP_112211
NP_084241,NP_001153695
NP_780710,NP_112217
NP_667046,NP_112221
NP_958761,NP_112223
NP_808331,NP_112242
NP_001013763,NP_055901
NP_001106862,NP_932170
NP_112454,NP_443715
NP_112457,NP_783864
NP_112461,NP_115964
NP_001106797,NP_619729
NP_081234,NP_112487
NP_112542,NP_057668
NP_001107857,NP_660277
NP_113551,NP_112561
NP_001186222,NP_001188386
NP_766025,NP_112582
NP_808251,NP_112591
NP_919238,NP_112739
NP_113553,NP_689522
NP_001002238,NP_942090
NP_113565,NP_114113
NP_113570,NP_001180237
NP_113572,NP_001229323
NP_113574,NP_001073981
NP_113579,NP_113649
NP_083194,NP_113609
NP_951010,NP_113610
NP_082942,NP_001035812
NP_660126,NP_001172024
NP_659178,NP_113617
NP_667337,NP_113621
NP_666126,NP_001025006
NP_598910,NP_113638
NP_083080,NP_113643
NP_659156,NP_113647
NP_666356,NP_113652
NP_766095,NP_113657
NP_722490,NP_848537
NP_705825,NP_001153861
NP_899018,NP_113672
NP_666105,NP_113676
NP_001027021,NP_114106
NP_114073,NP_619642
NP_114078,NP_689414
NP_114081,NP_919224
NP_291045,NP_114096
NP_573453,NP_114101
NP_573452,NP_114102
NP_081936,NP_114104
NP_081255,NP_114114
NP_001128644,NP_001128642
NP_852682,NP_114118
NP_766392,NP_114120
NP_001074493,NP_114121
NP_665851,NP_001188395
NP_766129,NP_114131
NP_001152954,NP_001138415
NP_780679,NP_114142
NP_573480,NP_114144
NP_852083,NP_114147
NP_001091737,NP_114155
NP_898919,NP_114162
NP_001001445,NP_061197
NP_114391,NP_612640
NP_717095,NP_114404
NP_835146,NP_114412
NP_444387,NP_114416
NP_659209,NP_001164102
NP_001074631,NP_001167561
NP_001193264,NP_001271426
NP_612185,NP_114431
NP_115772,NP_114434
NP_001013391,NP_001070731
NP_001264223,NP_066973
NP_705800,NP_001014402
NP_766579,NP_115496
NP_001008234,NP_115505
NP_001028439,NP_115510
NP_663608,NP_115515
NP_938041,NP_115516
NP_082244,NP_115521
NP_062639,NP_001265222
NP_001193780,NP_115523
NP_001156857,NP_115525
NP_001002842,NP_115528
NP_001074785,NP_115536
NP_663545,NP_001128504
NP_932134,NP_115558
NP_081132,NP_958357
NP_659077,NP_115568
NP_082446,NP_115583
NP_473382,NP_115584
NP_001157783,NP_115587
NP_659166,NP_001128495
NP_001186289,NP_115603
NP_780708,NP_115605
NP_570949,NP_115612
NP_001092747,NP_001264004
NP_848904,NP_115632
NP_001014900,NP_115633
NP_001025100,NP_001254751
NP_001036180,NP_115645
