from(10090),to(9606)
ENSMUSP00000038816,ENSP00000274457
ENSMUSP00000039950,ENSP00000345826
ENSMUSP00000079373,ENSP00000266503
ENSMUSP00000052905,ENSP00000429986
ENSMUSP00000029440,ENSP00000322273
ENSMUSP00000097324,ENSP00000223273
ENSMUSP00000048441,ENSP00000231512
ENSMUSP00000099756,ENSP00000373674
ENSMUSP00000065200,ENSP00000354341
ENSMUSP00000088291,ENSP00000462729
ENSMUSP00000047690,ENSP00000346298
ENSMUSP00000091870,ENSP00000330005
ENSMUSP00000026267,ENSP00000456348
ENSMUSP00000076564,ENSP00000295640
ENSMUSP00000112064,ENSP00000369099
ENSMUSP00000127662,ENSP00000385399
ENSMUSP00000119238,ENSP00000319974
ENSMUSP00000023062,ENSP00000216034
ENSMUSP00000101317,ENSP00000366474
ENSMUSP00000105211,ENSP00000481289
ENSMUSP00000023487,ENSP00000264245
ENSMUSP00000101585,ENSP00000294409
ENSMUSP00000097908,ENSP00000360530
ENSMUSP00000096847,ENSP00000354416
ENSMUSP00000009396,ENSP00000182290
ENSMUSP00000061046,ENSP00000306523
ENSMUSP00000093236,ENSP00000398017
ENSMUSP00000125451,ENSP00000377914
ENSMUSP00000051263,ENSP00000395973
ENSMUSP00000124022,ENSP00000356634
ENSMUSP00000039484,ENSP00000303570
ENSMUSP00000028209,ENSP00000361625
ENSMUSP00000022875,ENSP00000284268
ENSMUSP00000096690,ENSP00000243964
ENSMUSP00000124863,ENSP00000334474
ENSMUSP00000102775,ENSP00000344801
ENSMUSP00000121496,ENSP00000400385
ENSMUSP00000131830,ENSP00000349147
ENSMUSP00000110087,ENSP00000265260
ENSMUSP00000101477,ENSP00000246151
ENSMUSP00000107230,ENSP00000382895
ENSMUSP00000036127,ENSP00000228820
ENSMUSP00000087896,ENSP00000254803
ENSMUSP00000003705,ENSP00000306822
ENSMUSP00000049676,ENSP00000346824
ENSMUSP00000032497,ENSP00000261250
ENSMUSP00000127149,ENSP00000337701
ENSMUSP00000125958,ENSP00000508181
ENSMUSP00000045354,ENSP00000205194
ENSMUSP00000151773,ENSP00000357484
ENSMUSP00000119904,ENSP00000327875
ENSMUSP00000141396,ENSP00000367096
ENSMUSP00000070847,ENSP00000308117
ENSMUSP00000017561,ENSP00000323927
ENSMUSP00000105628,ENSP00000481495
ENSMUSP00000133024,ENSP00000221515
ENSMUSP00000033210,ENSP00000261388
ENSMUSP00000125735,ENSP00000356746
ENSMUSP00000102127,ENSP00000454826
ENSMUSP00000103768,ENSP00000376603
ENSMUSP00000141013,ENSP00000246515
ENSMUSP00000034697,ENSP00000385135
ENSMUSP00000082827,ENSP00000354621
ENSMUSP00000114087,ENSP00000403042
ENSMUSP00000105052,ENSP00000362071
ENSMUSP00000104418,ENSP00000355675
ENSMUSP00000029061,ENSP00000217086
ENSMUSP00000031291,ENSP00000215906
ENSMUSP00000067241,ENSP00000356265
ENSMUSP00000026989,ENSP00000421061
ENSMUSP00000109838,ENSP00000350260
ENSMUSP00000099608,ENSP00000363520
ENSMUSP00000060026,ENSP00000363434
ENSMUSP00000043055,ENSP00000356581
ENSMUSP00000022497,ENSP00000354774
ENSMUSP00000048994,ENSP00000304689
ENSMUSP00000061451,ENSP00000430025
ENSMUSP00000034869,ENSP00000290759
ENSMUSP00000001092,ENSP00000415836
ENSMUSP00000133280,ENSP00000255305
ENSMUSP00000023328,ENSP00000295755
ENSMUSP00000040429,ENSP00000357448
ENSMUSP00000074708,ENSP00000215781
ENSMUSP00000099907,ENSP00000337838
ENSMUSP00000004683,ENSP00000264079
ENSMUSP00000028911,ENSP00000503493
ENSMUSP00000023809,ENSP00000257863
ENSMUSP00000020969,ENSP00000256722
ENSMUSP00000099809,ENSP00000259050
ENSMUSP00000003655,ENSP00000358896
ENSMUSP00000002360,ENSP00000301455
ENSMUSP00000008573,ENSP00000310729
ENSMUSP00000046786,ENSP00000356211
ENSMUSP00000110207,ENSP00000304769
ENSMUSP00000028866,ENSP00000386488
ENSMUSP00000039072,ENSP00000344488
ENSMUSP00000026357,ENSP00000284262
ENSMUSP00000033331,ENSP00000310205
ENSMUSP00000033335,ENSP00000310459
ENSMUSP00000062006,ENSP00000350673
ENSMUSP00000015545,ENSP00000369699
ENSMUSP00000101286,ENSP00000366969
ENSMUSP00000151743,ENSP00000215530
ENSMUSP00000000186,ENSP00000237837
ENSMUSP00000019386,ENSP00000332454
ENSMUSP00000103817,ENSP00000292782
ENSMUSP00000024906,ENSP00000262120
ENSMUSP00000019683,ENSP00000270645
ENSMUSP00000086779,ENSP00000377655
ENSMUSP00000126821,ENSP00000340463
ENSMUSP00000029024,ENSP00000244040
ENSMUSP00000063264,ENSP00000261226
ENSMUSP00000030894,ENSP00000367498
ENSMUSP00000109363,ENSP00000381523
ENSMUSP00000018212,ENSP00000414237
ENSMUSP00000048603,ENSP00000397441
ENSMUSP00000095433,ENSP00000364403
ENSMUSP00000039206,ENSP00000262903
ENSMUSP00000098365,ENSP00000225388
ENSMUSP00000116519,ENSP00000404041
ENSMUSP00000054428,ENSP00000261537
ENSMUSP00000102971,ENSP00000258888
ENSMUSP00000082895,ENSP00000314444
ENSMUSP00000058275,ENSP00000357073
ENSMUSP00000031254,ENSP00000273963
ENSMUSP00000106018,ENSP00000417901
ENSMUSP00000037180,ENSP00000361009
ENSMUSP00000122497,ENSP00000379709
ENSMUSP00000028648,ENSP00000020926
ENSMUSP00000109140,ENSP00000233055
ENSMUSP00000019482,ENSP00000336620
ENSMUSP00000079929,ENSP00000350049
ENSMUSP00000140393,ENSP00000347301
ENSMUSP00000042509,ENSP00000307491
ENSMUSP00000130879,ENSP00000455531
ENSMUSP00000039178,ENSP00000381198
ENSMUSP00000021641,ENSP00000240587
ENSMUSP00000097656,ENSP00000323183
ENSMUSP00000047467,ENSP00000003302
ENSMUSP00000044990,ENSP00000329933
ENSMUSP00000044714,ENSP00000295746
ENSMUSP00000001280,ENSP00000441032
ENSMUSP00000023818,ENSP00000449960
ENSMUSP00000051468,ENSP00000263265
ENSMUSP00000070071,ENSP00000362760
ENSMUSP00000030257,ENSP00000498498
ENSMUSP00000053431,ENSP00000303129
ENSMUSP00000094078,ENSP00000354912
ENSMUSP00000140670,ENSP00000258399
ENSMUSP00000030189,ENSP00000367343
ENSMUSP00000029759,ENSP00000373474
ENSMUSP00000031391,ENSP00000445868
ENSMUSP00000000187,ENSP00000228837
ENSMUSP00000139117,ENSP00000370981
ENSMUSP00000097601,ENSP00000413496
ENSMUSP00000056433,ENSP00000245304
ENSMUSP00000049404,ENSP00000379412
ENSMUSP00000032341,ENSP00000228936
ENSMUSP00000121557,ENSP00000327268
ENSMUSP00000049000,ENSP00000346196
ENSMUSP00000115378,ENSP00000477716
ENSMUSP00000078454,ENSP00000248933
ENSMUSP00000034285,ENSP00000262428
ENSMUSP00000003720,ENSP00000413575
ENSMUSP00000045154,ENSP00000246024
ENSMUSP00000041747,ENSP00000217233
ENSMUSP00000004133,ENSP00000354481
ENSMUSP00000026826,ENSP00000248139
ENSMUSP00000025773,ENSP00000311368
ENSMUSP00000036924,ENSP00000373930
ENSMUSP00000027867,ENSP00000356779
ENSMUSP00000045550,ENSP00000451763
ENSMUSP00000106851,ENSP00000357106
ENSMUSP00000024107,ENSP00000219454
ENSMUSP00000005953,ENSP00000260324
ENSMUSP00000025574,ENSP00000300184
ENSMUSP00000059637,ENSP00000385428
ENSMUSP00000050972,ENSP00000433459
ENSMUSP00000092673,ENSP00000363360
ENSMUSP00000109833,ENSP00000420419
ENSMUSP00000044026,ENSP00000278780
ENSMUSP00000046480,ENSP00000354676
ENSMUSP00000020204,ENSP00000340998
ENSMUSP00000046812,ENSP00000190165
ENSMUSP00000111186,ENSP00000483547
ENSMUSP00000023694,ENSP00000290155
ENSMUSP00000021420,ENSP00000298352
ENSMUSP00000099605,ENSP00000270800
ENSMUSP00000025010,ENSP00000401338
ENSMUSP00000042224,ENSP00000450742
ENSMUSP00000091532,ENSP00000312942
ENSMUSP00000031005,ENSP00000264956
ENSMUSP00000070339,ENSP00000379441
ENSMUSP00000053822,ENSP00000311035
ENSMUSP00000055415,ENSP00000281830
ENSMUSP00000017348,ENSP00000301659
ENSMUSP00000083193,ENSP00000378690
ENSMUSP00000147591,ENSP00000263054
ENSMUSP00000059034,ENSP00000303775
ENSMUSP00000020970,ENSP00000371471
ENSMUSP00000146231,ENSP00000335038
ENSMUSP00000108075,ENSP00000380921
ENSMUSP00000029018,ENSP00000360215
ENSMUSP00000108195,ENSP00000380855
ENSMUSP00000068258,ENSP00000349723
ENSMUSP00000024056,ENSP00000305826
ENSMUSP00000099342,ENSP00000359340
ENSMUSP00000020927,ENSP00000305193
ENSMUSP00000013771,ENSP00000369415
ENSMUSP00000092508,ENSP00000301200
ENSMUSP00000124657,ENSP00000376499
ENSMUSP00000034060,ENSP00000284637
ENSMUSP00000034703,ENSP00000325690
ENSMUSP00000006721,ENSP00000375946
ENSMUSP00000000895,ENSP00000246190
ENSMUSP00000026120,ENSP00000318799
ENSMUSP00000033156,ENSP00000300087
ENSMUSP00000109098,ENSP00000253008
ENSMUSP00000092761,ENSP00000358217
ENSMUSP00000035375,ENSP00000357986
ENSMUSP00000041061,ENSP00000256906
ENSMUSP00000071859,ENSP00000261740
ENSMUSP00000023561,ENSP00000296257
ENSMUSP00000116200,ENSP00000312634
ENSMUSP00000077611,ENSP00000405841
ENSMUSP00000044926,ENSP00000362021
ENSMUSP00000067779,ENSP00000410689
ENSMUSP00000020263,ENSP00000265866
ENSMUSP00000125139,ENSP00000354583
ENSMUSP00000066239,ENSP00000415139
ENSMUSP00000056530,ENSP00000262719
ENSMUSP00000092900,ENSP00000333593
ENSMUSP00000139829,ENSP00000363229
ENSMUSP00000001561,ENSP00000337501
ENSMUSP00000111659,ENSP00000278829
ENSMUSP00000112532,ENSP00000500115
ENSMUSP00000018965,ENSP00000359660
ENSMUSP00000037596,ENSP00000365782
ENSMUSP00000113843,ENSP00000416915
ENSMUSP00000029273,ENSP00000497915
ENSMUSP00000041210,ENSP00000379365
ENSMUSP00000107957,ENSP00000401323
ENSMUSP00000022227,ENSP00000379911
ENSMUSP00000060505,ENSP00000358407
ENSMUSP00000110492,ENSP00000352173
ENSMUSP00000033000,ENSP00000456707
ENSMUSP00000109779,ENSP00000416146
ENSMUSP00000005014,ENSP00000255039
ENSMUSP00000091352,ENSP00000310431
ENSMUSP00000048348,ENSP00000081029
ENSMUSP00000082856,ENSP00000343190
ENSMUSP00000026227,ENSP00000309595
ENSMUSP00000110348,ENSP00000353249
ENSMUSP00000039058,ENSP00000360822
ENSMUSP00000033581,ENSP00000399324
ENSMUSP00000156511,ENSP00000355094
ENSMUSP00000002902,ENSP00000250237
ENSMUSP00000073164,ENSP00000324419
ENSMUSP00000127489,ENSP00000378924
ENSMUSP00000031853,ENSP00000222674
ENSMUSP00000029865,ENSP00000344215
ENSMUSP00000110451,ENSP00000229769
ENSMUSP00000013633,ENSP00000264748
ENSMUSP00000030852,ENSP00000257700
ENSMUSP00000045474,ENSP00000338990
ENSMUSP00000047562,ENSP00000335371
ENSMUSP00000063158,ENSP00000287218
ENSMUSP00000022786,ENSP00000380535
ENSMUSP00000110648,ENSP00000368032
ENSMUSP00000068032,ENSP00000354501
ENSMUSP00000083101,ENSP00000433312
ENSMUSP00000073555,ENSP00000270310
ENSMUSP00000002889,ENSP00000324573
ENSMUSP00000038061,ENSP00000269373
ENSMUSP00000063201,ENSP00000362068
ENSMUSP00000129463,ENSP00000256925
ENSMUSP00000019998,ENSP00000397157
ENSMUSP00000136702,ENSP00000376403
ENSMUSP00000023453,ENSP00000248958
ENSMUSP00000022998,ENSP00000303398
ENSMUSP00000002327,ENSP00000319831
ENSMUSP00000087959,ENSP00000314223
ENSMUSP00000053595,ENSP00000327611
ENSMUSP00000136953,ENSP00000328287
ENSMUSP00000080791,ENSP00000323687
ENSMUSP00000001002,ENSP00000184956
ENSMUSP00000070825,ENSP00000428684
ENSMUSP00000030662,ENSP00000354645
ENSMUSP00000047920,ENSP00000381213
ENSMUSP00000041839,ENSP00000369081
ENSMUSP00000036240,ENSP00000395122
ENSMUSP00000032416,ENSP00000373328
ENSMUSP00000038298,ENSP00000325326
ENSMUSP00000113881,ENSP00000367631
ENSMUSP00000033152,ENSP00000300113
ENSMUSP00000110903,ENSP00000494123
ENSMUSP00000039555,ENSP00000361486
ENSMUSP00000099975,ENSP00000363852
ENSMUSP00000045344,ENSP00000312995
ENSMUSP00000030902,ENSP00000270722
ENSMUSP00000046782,ENSP00000364591
ENSMUSP00000101104,ENSP00000224721
ENSMUSP00000023494,ENSP00000264231
ENSMUSP00000109877,ENSP00000285670
ENSMUSP00000024660,ENSP00000346537
ENSMUSP00000023074,ENSP00000391453
ENSMUSP00000033602,ENSP00000362122
ENSMUSP00000136634,ENSP00000349174
ENSMUSP00000113773,ENSP00000300589
ENSMUSP00000045063,ENSP00000273590
ENSMUSP00000110126,ENSP00000387173
ENSMUSP00000045598,ENSP00000326627
ENSMUSP00000094151,ENSP00000263100
ENSMUSP00000026062,ENSP00000478999
ENSMUSP00000029047,ENSP00000379621
ENSMUSP00000041939,ENSP00000359778
ENSMUSP00000036162,ENSP00000255882
ENSMUSP00000038165,ENSP00000387380
ENSMUSP00000059382,ENSP00000415151
ENSMUSP00000047063,ENSP00000307264
ENSMUSP00000099515,ENSP00000464275
ENSMUSP00000048326,ENSP00000361952
ENSMUSP00000145302,ENSP00000473361
ENSMUSP00000003621,ENSP00000252137
ENSMUSP00000104093,ENSP00000302770
ENSMUSP00000027425,ENSP00000322730
ENSMUSP00000030799,ENSP00000297533
ENSMUSP00000008094,ENSP00000247706
ENSMUSP00000097620,ENSP00000364430
ENSMUSP00000027357,ENSP00000295704
ENSMUSP00000035662,ENSP00000239440
ENSMUSP00000028928,ENSP00000338290
ENSMUSP00000031554,ENSP00000390696
ENSMUSP00000108771,ENSP00000296003
ENSMUSP00000048201,ENSP00000363388
ENSMUSP00000114402,ENSP00000253686
ENSMUSP00000133341,ENSP00000264363
ENSMUSP00000091769,ENSP00000267984
ENSMUSP00000056313,ENSP00000340328
ENSMUSP00000058762,ENSP00000378548
ENSMUSP00000110563,ENSP00000419361
ENSMUSP00000024811,ENSP00000362608
ENSMUSP00000108573,ENSP00000354335
ENSMUSP00000037408,ENSP00000349884
ENSMUSP00000127715,ENSP00000171887
ENSMUSP00000026580,ENSP00000337797
ENSMUSP00000127199,ENSP00000267396
ENSMUSP00000009321,ENSP00000263209
ENSMUSP00000016907,ENSP00000354080
ENSMUSP00000047720,ENSP00000343041
ENSMUSP00000027780,ENSP00000355777
ENSMUSP00000029344,ENSP00000403117
ENSMUSP00000139727,ENSP00000466898
ENSMUSP00000033044,ENSP00000317579
ENSMUSP00000039704,ENSP00000263549
ENSMUSP00000048914,ENSP00000269209
ENSMUSP00000136547,ENSP00000351939
ENSMUSP00000053543,ENSP00000362166
ENSMUSP00000105906,ENSP00000353868
ENSMUSP00000041803,ENSP00000260276
ENSMUSP00000041495,ENSP00000338523
ENSMUSP00000112116,ENSP00000489295
ENSMUSP00000019967,ENSP00000486901
ENSMUSP00000038203,ENSP00000216264
ENSMUSP00000113540,ENSP00000268184
ENSMUSP00000020339,ENSP00000448182
ENSMUSP00000023283,ENSP00000424381
ENSMUSP00000143488,ENSP00000320359
ENSMUSP00000039889,ENSP00000252992
ENSMUSP00000138982,ENSP00000475489
ENSMUSP00000126546,ENSP00000336861
ENSMUSP00000114909,ENSP00000262726
ENSMUSP00000051353,ENSP00000307259
ENSMUSP00000042572,ENSP00000348878
ENSMUSP00000048340,ENSP00000161863
ENSMUSP00000029208,ENSP00000279027
ENSMUSP00000104795,ENSP00000339161
ENSMUSP00000028135,ENSP00000362409
ENSMUSP00000040405,ENSP00000417185
ENSMUSP00000127192,ENSP00000453281
ENSMUSP00000042057,ENSP00000296129
ENSMUSP00000054774,ENSP00000387250
ENSMUSP00000030170,ENSP00000429562
ENSMUSP00000034843,ENSP00000258886
ENSMUSP00000027603,ENSP00000356430
ENSMUSP00000034409,ENSP00000510041
ENSMUSP00000105140,ENSP00000496168
ENSMUSP00000031538,ENSP00000288757
ENSMUSP00000016115,ENSP00000336842
ENSMUSP00000015333,ENSP00000297273
ENSMUSP00000103095,ENSP00000377690
ENSMUSP00000087680,ENSP00000406933
ENSMUSP00000048240,ENSP00000264779
ENSMUSP00000027464,ENSP00000258383
ENSMUSP00000031388,ENSP00000267199
ENSMUSP00000042783,ENSP00000306344
ENSMUSP00000046900,ENSP00000344881
ENSMUSP00000062924,ENSP00000043402
ENSMUSP00000108871,ENSP00000358956
ENSMUSP00000035754,ENSP00000267294
ENSMUSP00000028336,ENSP00000315357
ENSMUSP00000035512,ENSP00000347602
ENSMUSP00000007738,ENSP00000291481
ENSMUSP00000038017,ENSP00000317000
ENSMUSP00000104407,ENSP00000477669
ENSMUSP00000075614,ENSP00000276201
ENSMUSP00000065787,ENSP00000308312
ENSMUSP00000022164,ENSP00000296785
ENSMUSP00000070549,ENSP00000447947
ENSMUSP00000106247,ENSP00000421690
ENSMUSP00000114906,ENSP00000360593
ENSMUSP00000098097,ENSP00000354201
ENSMUSP00000154907,ENSP00000330361
ENSMUSP00000152473,ENSP00000312811
ENSMUSP00000031445,ENSP00000324842
ENSMUSP00000098101,ENSP00000421710
ENSMUSP00000029629,ENSP00000243501
ENSMUSP00000047845,ENSP00000322524
ENSMUSP00000093713,ENSP00000311245
ENSMUSP00000065254,ENSP00000350278
ENSMUSP00000108649,ENSP00000255499
ENSMUSP00000034472,ENSP00000299106
ENSMUSP00000034615,ENSP00000227474
ENSMUSP00000031632,ENSP00000337363
ENSMUSP00000027766,ENSP00000355739
ENSMUSP00000074872,ENSP00000304032
ENSMUSP00000091768,ENSP00000261758
ENSMUSP00000099696,ENSP00000392678
ENSMUSP00000020365,ENSP00000467287
ENSMUSP00000099659,ENSP00000386439
ENSMUSP00000072531,ENSP00000311862
ENSMUSP00000009790,ENSP00000362123
ENSMUSP00000112719,ENSP00000363308
ENSMUSP00000035726,ENSP00000377075
ENSMUSP00000057984,ENSP00000477507
ENSMUSP00000064500,ENSP00000365172
ENSMUSP00000114020,ENSP00000501489
ENSMUSP00000138049,ENSP00000505312
ENSMUSP00000010940,ENSP00000284629
ENSMUSP00000027396,ENSP00000265316
ENSMUSP00000026154,ENSP00000359891
ENSMUSP00000112170,ENSP00000355388
ENSMUSP00000122873,ENSP00000006526
ENSMUSP00000034991,ENSP00000358677
ENSMUSP00000091312,ENSP00000264982
ENSMUSP00000042334,ENSP00000318075
ENSMUSP00000098107,ENSP00000300181
ENSMUSP00000107195,ENSP00000510623
ENSMUSP00000119386,ENSP00000416134
ENSMUSP00000145558,ENSP00000316482
ENSMUSP00000128897,ENSP00000349893
ENSMUSP00000072518,ENSP00000454380
ENSMUSP00000086988,ENSP00000346483
ENSMUSP00000044497,ENSP00000252602
ENSMUSP00000066960,ENSP00000300190
ENSMUSP00000040828,ENSP00000223054
ENSMUSP00000064986,ENSP00000418994
ENSMUSP00000072509,ENSP00000254442
ENSMUSP00000039900,ENSP00000357177
ENSMUSP00000040516,ENSP00000234371
ENSMUSP00000045740,ENSP00000364965
ENSMUSP00000033074,ENSP00000378426
ENSMUSP00000039810,ENSP00000402510
ENSMUSP00000046794,ENSP00000256261
ENSMUSP00000022538,ENSP00000310726
ENSMUSP00000049285,ENSP00000411770
ENSMUSP00000033095,ENSP00000300835
ENSMUSP00000105047,ENSP00000341782
ENSMUSP00000044129,ENSP00000242784
ENSMUSP00000039500,ENSP00000461252
ENSMUSP00000129589,ENSP00000358953
ENSMUSP00000134337,ENSP00000357901
ENSMUSP00000127275,ENSP00000455068
ENSMUSP00000135524,ENSP00000457625
ENSMUSP00000031250,ENSP00000303575
ENSMUSP00000121042,ENSP00000352928
ENSMUSP00000120154,ENSP00000275428
ENSMUSP00000086560,ENSP00000215980
ENSMUSP00000041523,ENSP00000343364
ENSMUSP00000069764,ENSP00000400471
ENSMUSP00000059880,ENSP00000448054
ENSMUSP00000056320,ENSP00000359116
ENSMUSP00000041800,ENSP00000340220
ENSMUSP00000026439,ENSP00000267023
ENSMUSP00000091165,ENSP00000443549
ENSMUSP00000021714,ENSP00000216602
ENSMUSP00000034244,ENSP00000187762
ENSMUSP00000103705,ENSP00000508199
ENSMUSP00000028593,ENSP00000257836
ENSMUSP00000038947,ENSP00000440217
ENSMUSP00000033756,ENSP00000369855
ENSMUSP00000071351,ENSP00000378105
ENSMUSP00000061737,ENSP00000264669
ENSMUSP00000039529,ENSP00000227525
ENSMUSP00000010434,ENSP00000258457
ENSMUSP00000115729,ENSP00000361603
ENSMUSP00000027528,ENSP00000264605
ENSMUSP00000010278,ENSP00000235090
ENSMUSP00000040198,ENSP00000301454
ENSMUSP00000101857,ENSP00000344549
ENSMUSP00000028780,ENSP00000484644
ENSMUSP00000099654,ENSP00000367878
ENSMUSP00000034415,ENSP00000410409
ENSMUSP00000116494,ENSP00000265960
ENSMUSP00000035325,ENSP00000367346
ENSMUSP00000109531,ENSP00000368528
ENSMUSP00000102047,ENSP00000308275
ENSMUSP00000028105,ENSP00000277632
ENSMUSP00000034228,ENSP00000219204
ENSMUSP00000088801,ENSP00000420617
ENSMUSP00000022063,ENSP00000296824
ENSMUSP00000022993,ENSP00000259512
ENSMUSP00000037371,ENSP00000368517
ENSMUSP00000034343,ENSP00000455851
ENSMUSP00000028471,ENSP00000432651
ENSMUSP00000028864,ENSP00000331411
ENSMUSP00000051375,ENSP00000481854
ENSMUSP00000034815,ENSP00000497065
ENSMUSP00000001456,ENSP00000384748
ENSMUSP00000028552,ENSP00000256544
ENSMUSP00000036337,ENSP00000238379
ENSMUSP00000001412,ENSP00000307666
ENSMUSP00000030947,ENSP00000307887
ENSMUSP00000037991,ENSP00000009041
ENSMUSP00000027217,ENSP00000238044
ENSMUSP00000036032,ENSP00000397598
ENSMUSP00000095300,ENSP00000395249
ENSMUSP00000030586,ENSP00000362704
ENSMUSP00000016488,ENSP00000359198
ENSMUSP00000059091,ENSP00000375776
ENSMUSP00000085030,ENSP00000321203
ENSMUSP00000096113,ENSP00000389787
ENSMUSP00000021173,ENSP00000485005
ENSMUSP00000103262,ENSP00000300557
ENSMUSP00000113651,ENSP00000254336
ENSMUSP00000024042,ENSP00000383938
ENSMUSP00000033544,ENSP00000358474
ENSMUSP00000011733,ENSP00000221856
ENSMUSP00000032183,ENSP00000303992
ENSMUSP00000038137,ENSP00000326531
ENSMUSP00000020361,ENSP00000233627
ENSMUSP00000117891,ENSP00000413452
ENSMUSP00000019722,ENSP00000301281
ENSMUSP00000001534,ENSP00000301691
ENSMUSP00000056655,ENSP00000384015
ENSMUSP00000130758,ENSP00000303758
ENSMUSP00000095518,ENSP00000361599
ENSMUSP00000053397,ENSP00000299237
ENSMUSP00000030950,ENSP00000343890
ENSMUSP00000019276,ENSP00000367359
ENSMUSP00000039080,ENSP00000297873
ENSMUSP00000041070,ENSP00000238647
ENSMUSP00000044245,ENSP00000276594
ENSMUSP00000037616,ENSP00000246529
ENSMUSP00000081764,ENSP00000296137
ENSMUSP00000144243,ENSP00000326519
ENSMUSP00000039966,ENSP00000389456
ENSMUSP00000027114,ENSP00000295079
ENSMUSP00000101614,ENSP00000362841
ENSMUSP00000087997,ENSP00000318821
ENSMUSP00000018337,ENSP00000356405
ENSMUSP00000069821,ENSP00000332592
ENSMUSP00000078199,ENSP00000243776
ENSMUSP00000046453,ENSP00000257347
ENSMUSP00000039604,ENSP00000264198
ENSMUSP00000025109,ENSP00000350333
ENSMUSP00000022716,ENSP00000282003
ENSMUSP00000023270,ENSP00000342510
ENSMUSP00000008350,ENSP00000251363
ENSMUSP00000054788,ENSP00000375733
ENSMUSP00000058377,ENSP00000433343
ENSMUSP00000128209,ENSP00000449535
ENSMUSP00000066905,ENSP00000287701
ENSMUSP00000029730,ENSP00000358262
ENSMUSP00000046654,ENSP00000293861
ENSMUSP00000051297,ENSP00000369014
ENSMUSP00000027343,ENSP00000359464
ENSMUSP00000055094,ENSP00000423660
ENSMUSP00000002469,ENSP00000215061
ENSMUSP00000046046,ENSP00000268206
ENSMUSP00000020003,ENSP00000342604
ENSMUSP00000088320,ENSP00000272732
ENSMUSP00000046120,ENSP00000245543
ENSMUSP00000144481,ENSP00000322832
ENSMUSP00000026434,ENSP00000317468
ENSMUSP00000087744,ENSP00000262103
ENSMUSP00000034245,ENSP00000219281
ENSMUSP00000099318,ENSP00000322775
ENSMUSP00000023104,ENSP00000005386
ENSMUSP00000065679,ENSP00000308318
ENSMUSP00000141048,ENSP00000455730
ENSMUSP00000156217,ENSP00000302562
ENSMUSP00000034761,ENSP00000261520
ENSMUSP00000054745,ENSP00000322373
ENSMUSP00000152911,ENSP00000422217
ENSMUSP00000037651,ENSP00000264848
ENSMUSP00000034621,ENSP00000292199
ENSMUSP00000029419,ENSP00000354919
ENSMUSP00000057721,ENSP00000358470
ENSMUSP00000062337,ENSP00000377112
ENSMUSP00000034045,ENSP00000281453
ENSMUSP00000020826,ENSP00000297109
ENSMUSP00000099688,ENSP00000362135
ENSMUSP00000038671,ENSP00000351669
ENSMUSP00000045721,ENSP00000364150
ENSMUSP00000046732,ENSP00000342262
ENSMUSP00000026169,ENSP00000320116
ENSMUSP00000055321,ENSP00000317469
ENSMUSP00000084663,ENSP00000347821
ENSMUSP00000026735,ENSP00000379047
ENSMUSP00000042808,ENSP00000348395
ENSMUSP00000048595,ENSP00000261880
ENSMUSP00000047980,ENSP00000267202
ENSMUSP00000055374,ENSP00000369777
ENSMUSP00000095675,ENSP00000261584
ENSMUSP00000144520,ENSP00000371201
ENSMUSP00000056778,ENSP00000481103
ENSMUSP00000048260,ENSP00000221543
ENSMUSP00000059304,ENSP00000462963
ENSMUSP00000115672,ENSP00000377078
